client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
70f8ae9b34b6dde8343efb328cf0ec3fef99cec7296bbcdea513728e12847e9169d26455f135c5e18964d4c1036ed4d28d4fdd9ffaf4d93169aaec74da6ed237	common_voice_am_37897074.mp3	7ff67207f4b0d7eb53947a0917f3b9b02b76eed16795b207f7bd2d175c35da1f	ግድግዳዎች ላይ የጦርነት ድሎች እና የጦር ምርኮኞች እንዲሁም ምርኮኞቹ የተገደሉበትን መንገድ የሚያመለክቱ ሥዕሎች ነበሩ።		2	0					am	
70f8ae9b34b6dde8343efb328cf0ec3fef99cec7296bbcdea513728e12847e9169d26455f135c5e18964d4c1036ed4d28d4fdd9ffaf4d93169aaec74da6ed237	common_voice_am_37897075.mp3	6c6c151abb151fdca0a48972ce25bc12062af725fac4eed5c5340aed6e027e1d	ጀነራሎቹ ሱዳንን የማስተዳደር ስልጣን ለሲቪል አስተዳደር ለማስተላለፍ ተስማምተናል ብለዋል።		2	0					am	
70f8ae9b34b6dde8343efb328cf0ec3fef99cec7296bbcdea513728e12847e9169d26455f135c5e18964d4c1036ed4d28d4fdd9ffaf4d93169aaec74da6ed237	common_voice_am_37897076.mp3	423489bba207aa3b0836a25ec4e2f05276fdb1a017b7c1220495cc5ef48c6eaf	ክልከላውን ያደረጉት የኤርትራ ባለስልጣናት መሆናቸውን ለቤተሰቡ ቅርብ የሆኑ ምንጮች ለቢቢሲ ትግርኛ ገልጸዋል።		2	0					am	
70f8ae9b34b6dde8343efb328cf0ec3fef99cec7296bbcdea513728e12847e9169d26455f135c5e18964d4c1036ed4d28d4fdd9ffaf4d93169aaec74da6ed237	common_voice_am_37897077.mp3	8d609167bba79cb12730bdddee6aafe99abdc6a398af3390bdf816e7b2f8b410	ከአገር ክህደት ከወታደራዊ አመጽ ከሽብርተኝነት እና ደም መፋሰስን ካስከተለ አንዳንድ ወንጀሎች ጋር የተያያዘ ነው።		2	0					am	
7b17d037d3ec5246250c92c02ac3d44ea04b01bc6df1018442ba1c50df52685212ec007496af6afc81166f247b9844640f66d10d20250ec9fb4179b1fa3ee8bf	common_voice_am_37841948.mp3	6f72e0c0f3070e0f556b4afdfbf72027141b446b0721cf5ec59e491bf1765e7a	በዕውቀት ታሽቶ እና በጥበብ ተቀምሞ በሚጥም ለዛ የቀረበበት ሥራ ነው።		2	1					am	
7b17d037d3ec5246250c92c02ac3d44ea04b01bc6df1018442ba1c50df52685212ec007496af6afc81166f247b9844640f66d10d20250ec9fb4179b1fa3ee8bf	common_voice_am_37841949.mp3	76191033ae52d56c76d6244b03bdd94158f49e7fb655971930bc2bcbea8021f2	የጄነራል ቡርሃን እቅድ የቀድሞውን የኦማር አልበሽርን አገዛዝ ለመመለስ እየሰሩ መሆኑ ግልጽ እየሆነ መጣ ይላሉ።		2	0					am	
7b17d037d3ec5246250c92c02ac3d44ea04b01bc6df1018442ba1c50df52685212ec007496af6afc81166f247b9844640f66d10d20250ec9fb4179b1fa3ee8bf	common_voice_am_37841950.mp3	9e9022be936e81857c54360c9675f04b02e0b048d3110a19dde00da35166deee	ስጋት ነግሶ የነበረ ሲሆን ቤተክርስቲያኗም መንግሥት የሚጠበቅበትን አልተወጣም በሚል ወቀሳ ስታሰማ ቆይታለች።		2	1					am	
7b17d037d3ec5246250c92c02ac3d44ea04b01bc6df1018442ba1c50df52685212ec007496af6afc81166f247b9844640f66d10d20250ec9fb4179b1fa3ee8bf	common_voice_am_37841951.mp3	a883ca0dc20b0583717eb786b03f0069ee6fa624b827378924854b135999db40	እልህና ክፋት ውድቀትን ቅንነትና ምክክር ዕድገትን እንደሚያመጣ ዕንወቅ።		2	0					am	
7b17d037d3ec5246250c92c02ac3d44ea04b01bc6df1018442ba1c50df52685212ec007496af6afc81166f247b9844640f66d10d20250ec9fb4179b1fa3ee8bf	common_voice_am_37841952.mp3	a3cb541fb12dd1b858c419c9f260239248a2430ec50d71afc71dcd67c66e3468	አባ ጎርጎሪዮስ ስለ ቅድስት ማርያም የደረሱትን ምስጋና ግጥሞችና የለተለት ንግግሮችን መዝግቦ ይገኛል።		2	0					am	
9d4b12a687d8b110b42b9847c109be6c2bdae07d659b457057424c0239f6962c04a93672949f39ee58fb1418371e43c875c26a11a1d85149219e14988aff307d	common_voice_am_37842347.mp3	5e2ce2cecafdff6e213aa34a6581497e06ac7690b5570e7715a495e56922350e	ሰዎች ረዥም ዕድሜ ለመኖር እንዲያደርጉ ከምንመክረው በተቃራኒው ነው የሚኖሩት ይላሉ።		2	0	twenties	male_masculine			am	
9d4b12a687d8b110b42b9847c109be6c2bdae07d659b457057424c0239f6962c04a93672949f39ee58fb1418371e43c875c26a11a1d85149219e14988aff307d	common_voice_am_37842348.mp3	970cb8ae0ddbaa88e79e91502aec8622b2160055e435494066dfa89ac0ac308a	ትዊተር ከትላንት ጀምሮ በሺዎች የሚቆጠሩ ታዋቂ ሰዎችን ሰማያዊ ማረጋገጫ ምልክት ማንሳት ጀምሯል።		2	0	twenties	male_masculine			am	
9d4b12a687d8b110b42b9847c109be6c2bdae07d659b457057424c0239f6962c04a93672949f39ee58fb1418371e43c875c26a11a1d85149219e14988aff307d	common_voice_am_37842349.mp3	6ff2085e29c9772c06dedcfcd190bfe9c7ccda6c0f3f9cc10ebd3b20e0838dda	እንደሚደበድብሽ እርግጠኛ ነኝ አላት፡፡		2	0	twenties	male_masculine			am	
9d4b12a687d8b110b42b9847c109be6c2bdae07d659b457057424c0239f6962c04a93672949f39ee58fb1418371e43c875c26a11a1d85149219e14988aff307d	common_voice_am_37842350.mp3	164c9d28a25253a055b2747c77d15b9f13e24694983c56b19fb3f971b57737d6	በአንድ ወቅት አንድ ሙርቺን የተባለ ሰው ነበር፡፡		2	0	twenties	male_masculine			am	
9d4b12a687d8b110b42b9847c109be6c2bdae07d659b457057424c0239f6962c04a93672949f39ee58fb1418371e43c875c26a11a1d85149219e14988aff307d	common_voice_am_37842351.mp3	5879977d124b2932091658e32dc68b022b0e95e48279ffbf8a90363ff71d7b90	ወደርሱ ሂድና ፈረሶችን ሲገራ ታገኘዋለህ፡፡		2	0	twenties	male_masculine			am	
9fe579e52cfa54eb0e93325ee460d2dac7be87091387a1b653a285c3cbdc7d12d9d5a845ed10c9aa87f695e996c5e65e92fc9f8fc71b66f8ba149c97e82aea4a	common_voice_am_38224452.mp3	8a42d3804db96030c07deffeed4aa7aaa0da5afb720e05912105233e220d6520	ምክንያቱም ላሟ የጋራ ንብረታቸው ናት፡፡		2	0					am	
9fe579e52cfa54eb0e93325ee460d2dac7be87091387a1b653a285c3cbdc7d12d9d5a845ed10c9aa87f695e996c5e65e92fc9f8fc71b66f8ba149c97e82aea4a	common_voice_am_38224454.mp3	41a4191dd86fa30d722156dfa250eda92e78db4a872256b23ddcd4c65c4296b7	ሰውየውም ያጠመደውን እረኛ ይዞ ወደቤቱ ሄደ፡፡		2	0					am	
9fe579e52cfa54eb0e93325ee460d2dac7be87091387a1b653a285c3cbdc7d12d9d5a845ed10c9aa87f695e996c5e65e92fc9f8fc71b66f8ba149c97e82aea4a	common_voice_am_38224455.mp3	5526f76360b4bd6e2bdc6bbae18b3a988929d9a9540abf30352c3905044a15fe	በመስቀል ላይ የሚፈጸም ስቅላት እንዴት እና የት ተጀመረ?		2	0					am	
9fe579e52cfa54eb0e93325ee460d2dac7be87091387a1b653a285c3cbdc7d12d9d5a845ed10c9aa87f695e996c5e65e92fc9f8fc71b66f8ba149c97e82aea4a	common_voice_am_38224456.mp3	8ce5f61ec571158fc60277fc08fa76e0102ea062bda1dc25b6d386b41d373eaf	የመንግሥታቱ ድርጅት የሰብአዊ መብቶች ምክር ቤት አባል ብትሆንም የሰብአዊ መብቶችን እና የእምነት ነፃነትን በመጣስ ትከሰሳለች።		2	0					am	
9fe579e52cfa54eb0e93325ee460d2dac7be87091387a1b653a285c3cbdc7d12d9d5a845ed10c9aa87f695e996c5e65e92fc9f8fc71b66f8ba149c97e82aea4a	common_voice_am_38224457.mp3	26d6dbac55645802adbbb555f88e2262ed3f99b3d96df467919a6a9826dfabba	በሶስተኛው ሳጥን ውስጥ ደግሞ ወርቅ አስቀምጦ አሸገው፡፡		2	0					am	
b022e93bafd814de7ff4e26a27f681dd58ab6f03f9aa29461cacdacdc19333d8f13d379ff45a330f71e5cb9f06d4096ea62f08a9daf275d562bf67ec01253087	common_voice_am_37767887.mp3	2d541b41c2e30935993124c893682cebb818ee39f3c9f6a0f12b2f2a02a70da9	በህዝብ ብዛት ከአፍሪካ ኢትዮጵያ ሁለተኛ ስትሆን ፣ በቆዳ ስፋት ደግሞ አስረኛ ናት።		2	0			ጎጃም		am	
b022e93bafd814de7ff4e26a27f681dd58ab6f03f9aa29461cacdacdc19333d8f13d379ff45a330f71e5cb9f06d4096ea62f08a9daf275d562bf67ec01253087	common_voice_am_37767888.mp3	180e93b13820d5f33773acb3b944b84100872c1c954cd2e21a10edbff9eae019	እንግዲያውማ ምስክር መሆን ከቻልክ መጥተህ ክሰሰውና እናም ውለታህን ከፍለንህ ሃብታም ትሆናለህ፡፡		2	0			ጎጃም		am	
b022e93bafd814de7ff4e26a27f681dd58ab6f03f9aa29461cacdacdc19333d8f13d379ff45a330f71e5cb9f06d4096ea62f08a9daf275d562bf67ec01253087	common_voice_am_37767889.mp3	0cc5101afd711adfcadf0460286e70160d23766663d09c3f3d6382a20264d75a	እነርሱም አዎ አሉት፡፡		2	0			ጎጃም		am	
b022e93bafd814de7ff4e26a27f681dd58ab6f03f9aa29461cacdacdc19333d8f13d379ff45a330f71e5cb9f06d4096ea62f08a9daf275d562bf67ec01253087	common_voice_am_37767890.mp3	36cdee0ab4ae0d4effdfba75e2d033824b1df7a263b2b11e50890949b5f9f884	እርሱም በእጅህ ያለውን ነገር አትልቀቅ ነው ያልሺኝ አላት፡፡		2	0			ጎጃም		am	
b022e93bafd814de7ff4e26a27f681dd58ab6f03f9aa29461cacdacdc19333d8f13d379ff45a330f71e5cb9f06d4096ea62f08a9daf275d562bf67ec01253087	common_voice_am_37767891.mp3	23e6495e092989155308d61366d717560478422579c6ba0c5d4dde8c735e71ed	ልክ ኢየሱስ ክርስቶስ እንዳደረገው የመስቀሉን አግዳሚ እንጨት ተሸክሞ ወደ መሰቀያው ስፍራ እንዲወስድ ይገደዳል።		2	0			ጎጃም		am	
c46ad1a7d73f8e25cedd0f7a2d348890ab8214151552a54569b6a39b003eef06ff1d5c93d1128db3ff60fea4e71c902da580caef61b6260e35745fb2e206ef06	common_voice_am_37938199.mp3	348a0b332650f28a2d0c6ce9344c42fefab67078f1c8c8380d91f73a6eca3411	ኡጋንዳውያኑ ወደ ኢትዮጵያ የተሰደዱት የምጽዓትን ቀን ሽሽት ነው መባሉን ግን “የተሳሳተ መረጃ” ሲሉ አጣጥለውታል።		6	0			Central,Southern		am	
c46ad1a7d73f8e25cedd0f7a2d348890ab8214151552a54569b6a39b003eef06ff1d5c93d1128db3ff60fea4e71c902da580caef61b6260e35745fb2e206ef06	common_voice_am_37938200.mp3	a52c3caaf9fca9f3bfe588cb3b125ea945595dec5064798f35a5c275777f65ca	ግብጽ ሱዳንን እንደ አጋር ከምታይባቸው ምክንያቶች አንዱ ከኢትዮጵያ ጋር የምትወዛገብበት የኢትዮጵያ ሕዳሴ ግድብ ጉዳይ ይጠቀሳል።		6	0			Central,Southern		am	
c46ad1a7d73f8e25cedd0f7a2d348890ab8214151552a54569b6a39b003eef06ff1d5c93d1128db3ff60fea4e71c902da580caef61b6260e35745fb2e206ef06	common_voice_am_37938201.mp3	7d54757f3a2fbb52d54ddc1f31e394d60127f324db8742874fe8658732e54082	እርሱም ግዴላችሁም ንገሩኝ አላቸው፡፡		6	0			Central,Southern		am	
c46ad1a7d73f8e25cedd0f7a2d348890ab8214151552a54569b6a39b003eef06ff1d5c93d1128db3ff60fea4e71c902da580caef61b6260e35745fb2e206ef06	common_voice_am_37938203.mp3	806de57f52506d8ec564b8861f90894722a737ce39f1fdb39c574c95775d7c6c	በተደጋጋሚ እየተጣሰ ነው ካለ በኋላ ከሕግ አግባብ ውጪ የታሰሩ ጋዜጠኞች እንዲፈቱ በመግለጫው ጠይቋል።		6	0			Central,Southern		am	
c46ad1a7d73f8e25cedd0f7a2d348890ab8214151552a54569b6a39b003eef06ff1d5c93d1128db3ff60fea4e71c902da580caef61b6260e35745fb2e206ef06	common_voice_am_37938204.mp3	af83196f13a61785fc778ad5ac316135bca215e7dcea884cd629fd8c40c2afc3	ነገር ግን እኔ እንደነገርኳችሁ እንዳትናገሩ፡፡		6	0			Central,Southern		am	
eafa896c53f87a256b482f6770c6587406666af8c3412afa73ade7bef4c0635a00f80c328f1af2e91181fa6bef5798857f4cb8acda9c8cbbf4ee1ec023b2d98c	common_voice_am_39991853.mp3	cb51975584a6c854f47b0ed6c6d31cbe13f8c83c47981db2cd5ceac8f074e715	በሩሲያ በስለላ ክስ የታሰረው አሜሪካዊ ጋዜጠኛ ፍርድ ቤት ቀረበ		2	0					am	
eafa896c53f87a256b482f6770c6587406666af8c3412afa73ade7bef4c0635a00f80c328f1af2e91181fa6bef5798857f4cb8acda9c8cbbf4ee1ec023b2d98c	common_voice_am_39991861.mp3	ca8d2f76642fad75e080440b307f34dd54f2ad88c2fbd3361507392ac28b6157	የባለፈው ዓመት የለንድን ማራቶን ውድድር አሸናፊዋ ያለምዘርፍ የኋላው ክብሯን ለማስጠበቅ ትሮጣለች።		2	0					am	
eafa896c53f87a256b482f6770c6587406666af8c3412afa73ade7bef4c0635a00f80c328f1af2e91181fa6bef5798857f4cb8acda9c8cbbf4ee1ec023b2d98c	common_voice_am_39991871.mp3	8ac96ac65359b6a281bb46eaeee2e2ee62df7b2bdf5f66602136a29489cf3d73	ሞራሌስ ሥልጣን ለቀው ከአገር ተሰደው ነው ያሉት።		2	0					am	
eafa896c53f87a256b482f6770c6587406666af8c3412afa73ade7bef4c0635a00f80c328f1af2e91181fa6bef5798857f4cb8acda9c8cbbf4ee1ec023b2d98c	common_voice_am_39991873.mp3	d5e354816246e65ff1d17f40ba109a16b434ea0fbb1115bdc140d82701447a8d	ሲፈን ሐሰን በመጀመሪያ የማራቶን ተሳትፎዋ የለንደን ማራቶንን ማሸነፍ ቻለች።		2	0					am	
eafa896c53f87a256b482f6770c6587406666af8c3412afa73ade7bef4c0635a00f80c328f1af2e91181fa6bef5798857f4cb8acda9c8cbbf4ee1ec023b2d98c	common_voice_am_39991893.mp3	044ff540c60a55a4813c65243ff4fae097e6a374ff102fe69429822aefc47462	ይህ አሳዛኝ ግጭት ሊቆም ይገባል ብለዋል ፕሬዝዳንቱ።		2	0					am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399404.mp3	78e01c43987e1bff5ff2df870d8708ca444b7ed91b71d8b37923f8f00b8b96e7	አንድነቷን ለማጠናከር እና የቤተ ክርስቲያን አገልግሎትን ለማስፋፋፋት ለበጎ መጠቀም የሚሉት ተጠቅሰዋል።		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399405.mp3	4ddb93ee46e8919995f2590d89ceb087731407c75600ee32cd6569fbdbb76cbb	ቃል እንገባልሃለን አሉት፡፡		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399406.mp3	95bf2afb20068a766c7c97844b66fbc515e5b434a4de31ea3f2dc50ec978f1b2	በዛሬው ችሎት ፍርድ ቤት ሲቀርብ ሰማያዊ መስመር ያለበት ሸሚዝ ለብሶና እጆቹንም በደረቱ ላይ አጣጥፎም ታይቷል።		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399407.mp3	8a51e06839c88ca9d555399f39110bf9f958219095126c0a8a3d331eebbd96dd	ከዚህ ጉዳይ ጋር የሚነሳው ሌላው ተጓዳኝ ጉዳይ ግን የእናቶች ጭንቅ ነው።		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399408.mp3	8d718fecb55e3cf91b04ae2c927a8babbc8f97e82a2e6c10c4cc0358b5eea262	ዳያ አሁን የዩኒቨርስቲ ትምህርቷን ለመጀመር ዋዜማው ላይ ብትሆንም አሁንም በተለያዩ ተግባራት ተጠምዳለች።		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399414.mp3	8260b1e409b758908589c33c610e3f100279031306dee651e36c9cba2a1413e7	በእርግጥ ማሸነፍ ይገባቸው ነበር።		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399415.mp3	6515e3b9b2574276c98f37d480b95e0a0a17011d2b5cc42d5ba7a639d8ead4e7	የዩክሬን ወታደር ሲቀላ ያሳያል የተባለው ቪዲዮ ፕሬዚዳንት ዜለንስኪን አስቆጣ		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399416.mp3	9c9176a6841a47533dc2e87bb173c6aa543a185fe258fd8bb78be744a312c10c	የአፍሪካ ኅብረት ኮሚሽን ሊቀ መንበር ሙሳ ፋኪ መሐማት የቀድሞው የናይጄሪያ ፕሬዝዳንት ኦሉሴጉን ኦባሳንጆ ተገኝተዋል		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399417.mp3	a307a6863bb25c333762170ba6cb4ec9bdc4904750d3339f431bbf8c5840802f	በዘገባው ይህ ሰባኪ በአካባቢው ሦስት መንደሮችን ናዝሬት ቤተልሄም እና ጁዴአ ብሎ ሰይሟል		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399418.mp3	a368a69b472d47333b14e96abfa411a093d8955488b91caccf5afe847b864df0	ድምፃዊው ለረዥም ጊዜ ባደረበት ህመም በህክምና ሲረዳ ቆይቷል።		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399419.mp3	538b40bf1c10414af6f17d521fbf91b8a5a5f372edbcf3e6883c0425ccbba30d	ወዴት እየሄድክ ነው? ምንስ ልታደርግ ነው::		2	0	twenties	male_masculine			am	
d565cec0e10b20777304a6c4ede54e3d3f0a1b92c43c3b53a3d746854b6874a36521da0f31e761c534623fd18bc18d80d77b7c9e50da952057a571122b9e282e	common_voice_am_38399420.mp3	6d2699b7ce554cf68e748d7b1f62d66b8b9b28bdd79b0f077267a5f2c65b1476	አስር ተከታታይ ጨዋታዎችን ያላሸነፉት ፎረስቶች በአንፊልድ ሌላ ሽንፈት እንደሚገጥማቸው እርግጥ ነው።		2	0	twenties	male_masculine			am	
